,1,2,4,5,6,7,8,9,10,12,13,14,15,16,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,77,78,79,117,118,119,120,121,122,123,126,127,128,130,131,132,133,134,135,138,140,141,142,144,145,146,147,149,153,155,156,159,162,163,164,165
HECW1-IT1,35.78868,34.99409,46.10182,38.24528,38.86931,28.67022,32.02516,29.54927,46.40964,45.07269,33.55847,29.18132,34.93107,29.24898,17.71812,39.37847,41.39257,37.4935,41.87032,61.97425,34.55403,48.66132,33.93599,34.52768,27.3473,34.01915,48.08594,29.73155,34.64308,34.60626,41.03729,22.66323,30.74245,37.0265,35.13839,40.64576,33.56704,42.71727,32.75664,39.52805,50.70952,33.46998,32.56028,37.95874,55.25949,44.27002,41.24419,43.97369,37.50823,41.02672,35.81464,38.07604,56.4976,48.27042,35.54194,36.60173,25.46667,24.23521,37.29855,44.62809,31.93115,48.66297,92.72544,49.39716,32.30959,37.25416,32.39622,29.77439,27.49389,41.60215,31.63564,37.76141,64.37468,27.08484,31.8766,111.54622,25.96835,44.61582,49.87762,32.3809,42.50314,35.03491,31.6089,14.92766,33.71469,51.0267,37.75549,35.891,39.46212,42.94616,23.52131,35.35746,33.20688,36.73922,30.40767,38.41629,34.48047,61.6806,63.60418,35.8776,66.46714,38.81549,39.65414,42.98176
HEXA-AS1,58.83159,46.57498,55.93757,59.98339,74.30431,41.13715,64.40687,63.83385,71.19174,46.33125,41.95228,56.0802,73.63753,45.59163,44.77424,50.68828,48.43202,49.80626,41.07651,78.5401,41.91503,57.85625,47.28679,50.00639,44.81611,48.25885,44.3416,53.35354,51.96338,50.77618,48.28703,63.58616,44.43552,46.8156,44.18698,51.65161,41.99588,55.6396,47.61142,39.59696,47.20176,53.04435,44.01032,42.69139,45.18222,66.80143,59.4527,57.89412,45.51753,54.77999,41.89033,40.08881,82.85172,55.70955,50.94796,42.8746,48.23997,60.32098,52.13947,61.7855,51.76701,76.8079,99.1253,64.35192,60.47525,44.88977,51.777,53.65936,99.82391,63.91931,53.31876,42.06683,43.48748,65.97603,51.68875,115.70172,32.46412,58.41863,92.21828,58.87131,27.80692,29.92705,50.54797,39.46768,36.36137,48.0952,30.6431,26.78383,62.44612,35.63566,49.30894,42.63486,44.15319,42.64494,38.85507,42.85166,56.72055,69.52602,47.62101,59.93928,71.46658,54.28942,51.39755,48.87924
HLA-F-AS1,197.80079,271.93855,232.69414,214.41684,206.25329,166.53423,192.85069,127.29778,188.32024,174.11692,191.02811,157.38994,194.03022,194.12419,203.23982,174.48518,210.47647,174.258,180.44557,229.02444,181.66574,204.35574,197.07563,192.66947,165.07753,215.5183,191.8957,170.98576,166.81427,183.58293,207.04142,189.42777,152.68416,186.92697,231.49198,193.09485,187.33326,203.54207,200.7646,167.12836,210.1595,156.74514,169.01709,175.08628,233.46054,212.51803,196.39148,195.98859,220.52439,205.26644,198.11696,224.8615,273.45649,197.37896,188.64296,191.74417,230.04241,183.91596,231.01739,198.54688,182.8036,193.6073,177.67478,165.24134,189.49176,245.64394,155.82507,200.67777,180.24917,189.33238,221.14385,172.58153,160.78581,183.76439,170.20356,200.70147,185.21207,200.46008,175.64236,243.27797,173.11952,182.67876,175.19334,164.88335,218.38777,217.57052,166.10379,176.18003,188.49217,148.02191,119.32137,176.39037,149.50375,179.63814,138.94493,204.13733,170.92353,204.79267,172.82828,221.92882,200.48326,175.40804,174.02133,233.97804
HNF1A-AS1,57.64541,40.94146,90.03904,53.00111,48.68942,42.41112,43.74277,34.99926,76.92337,66.84699,45.72749,60.91947,57.80196,57.70298,49.57486,43.32129,46.35146,56.28467,54.69193,81.22192,35.9252,52.18243,47.5935,63.39676,47.81914,59.77427,63.53831,41.00427,55.0112,48.80819,73.49797,54.87992,68.94953,48.12937,49.97937,43.60585,42.61964,54.6587,71.378,61.37804,60.98424,37.80405,46.31412,46.53703,76.78879,44.98709,61.45218,60.06278,56.64134,51.447,48.68437,63.52456,99.71293,47.53166,51.92731,58.5221,55.23865,49.95105,61.55625,65.39697,53.13357,65.50376,260.93099,65.98332,49.34955,66.95334,51.53657,64.74974,42.16809,76.12984,55.06549,53.55878,122.01593,100.5623,46.61998,169.50112,72.8476,83.73906,112.84866,63.18001,53.89444,65.5911,53.47155,58.82409,76.3063,95.67915,70.79335,54.21532,30.5433,69.94676,49.54588,71.54685,29.11722,50.89891,65.40127,45.61559,41.97244,81.15126,97.04349,58.73671,79.85619,56.66177,54.26223,48.42247
HOXA-AS2,28.44493,25.73893,37.61623,28.7166,30.25084,18.44463,38.33885,30.65906,35.97065,38.68754,30.1388,41.32629,35.63691,30.7814,35.22693,38.39197,31.6689,35.05455,28.12297,28.93342,37.90104,37.93954,23.39314,27.52475,30.61608,27.2656,27.14638,31.67522,30.37892,26.60069,38.29056,18.84676,27.64672,14.2298,37.10342,39.90833,36.70239,35.86404,26.19066,30.90034,20.10351,34.29854,33.25851,27.28027,25.30888,29.86608,30.98488,33.42395,37.33178,21.42199,37.7962,29.64707,49.17681,34.16617,34.18881,38.13761,31.51189,31.03617,25.26563,26.84633,28.90017,24.71666,47.87809,31.32556,24.73488,45.17783,26.98427,25.87014,24.15493,21.79634,27.96937,18.61666,48.23093,31.64581,26.37344,68.53068,34.1425,45.8428,45.63501,25.1366,26.79295,29.59459,26.55551,19.70511,26.46962,49.85432,25.9128,22.00594,23.03619,23.27577,29.99104,25.50998,33.94152,25.88854,20.2536,20.65319,34.17482,36.5368,40.88259,26.4206,30.61171,27.85862,32.61283,30.61148
HOXB-AS3,137.09615,114.70936,183.58052,144.49013,126.38176,124.76976,143.46731,152.81748,146.57222,173.93995,107.58359,140.2733,139.76969,114.37804,95.42828,120.90925,132.95418,118.11502,99.48733,175.77153,140.19377,132.27855,110.5012,132.72142,120.61566,115.65952,137.7503,114.00502,134.45604,121.5056,143.92846,110.27384,159.32947,119.56767,130.91178,153.01506,106.6956,143.73258,139.51913,125.73363,162.4532,107.72458,122.37109,119.50172,174.26621,158.38124,131.52077,147.71766,156.13543,144.6902,103.29833,147.19412,238.69885,121.16988,121.70757,138.54602,123.08685,111.82973,129.17977,138.99316,114.13572,171.17398,304.48446,145.73262,129.74558,136.12691,124.92873,129.16043,101.32948,142.54764,142.78292,105.01919,237.26675,106.18795,149.96582,308.9458,111.45773,183.72521,154.95699,97.24782,132.94069,113.00633,86.88141,88.48886,95.45317,153.77114,180.3915,144.07706,124.59679,82.46086,79.09728,113.34233,117.25314,95.96503,82.79544,100.05283,101.21173,164.23534,165.82291,100.39605,140.02561,131.6816,155.29074,146.75865
HSPC102,420.71086,132.57219,484.72256,265.85678,391.63914,138.29175,248.52311,260.46876,382.09867,500.24562,645.66492,415.04091,426.76179,465.94163,410.14018,651.18396,372.77971,542.14545,578.20791,232.29882,580.39345,420.1897,434.96994,476.52862,795.84116,496.0193,580.1274,331.33885,755.6468,590.74901,805.35201,384.01349,523.20156,417.47169,938.43908,518.53458,248.78943,649.28611,375.90907,395.07592,289.87215,329.04599,671.42401,324.54345,571.76107,386.55101,349.22746,528.69621,549.38166,469.36828,389.03413,515.30041,559.98834,463.75655,528.03305,897.59647,570.27823,185.88543,252.23845,322.62243,623.05138,348.40747,490.82915,394.30685,519.19364,239.81406,306.70885,443.2012,182.47726,448.09669,665.06491,428.86482,431.6465,282.47729,557.24599,260.10034,320.67326,274.75884,450.00822,604.22986,211.3855,205.48367,338.23223,514.76503,665.68312,687.9956,153.70925,348.88698,385.94144,665.70318,612.75209,321.27586,284.22648,555.10822,213.02104,738.39825,650.24726,426.50826,563.72966,509.70199,709.23651,295.84798,223.36378,556.95776
IDI2-AS1,18.31552,30.78833,36.64483,24.20992,19.35363,18.7125,27.12197,25.75746,15.72817,19.42462,21.11048,31.60315,24.9737,10.99384,16.56572,20.1162,21.89375,18.54089,29.45318,43.57769,38.51501,28.2541,24.53074,26.68179,19.66593,34.99686,23.66407,23.09615,23.29135,29.62572,28.93169,26.79243,10.65045,25.4541,24.25726,27.4536,21.762,20.91335,22.87813,27.02318,42.95362,18.21435,27.27179,27.59547,28.57415,39.6776,28.37315,19.11896,20.44774,22.85899,16.75221,28.68062,41.46882,29.4453,9.67656,24.27645,29.80511,33.1755,31.38727,25.31271,20.76866,36.05902,59.16769,26.01154,22.39641,26.80051,6.27104,26.29975,20.63752,19.12018,25.17448,9.36309,56.3538,33.35242,17.07877,46.45281,26.27011,23.19137,34.46334,29.63414,20.63084,18.35484,23.36889,23.0846,29.13132,32.37667,11.83184,22.26145,31.2073,19.43121,16.44884,28.04916,14.7742,19.85309,16.04746,24.80859,28.39547,47.53843,22.33337,20.04371,34.79137,23.70329,16.57529,32.98359
IGF2-AS,292.3507,278.40955,392.81602,343.1351,280.33371,350.0356,307.05312,345.55398,338.50176,417.731,235.96701,346.33963,293.39488,258.49846,279.01004,286.87395,266.23214,291.29818,260.51733,356.50334,305.44504,279.36379,243.76538,307.52539,243.76657,212.7018,288.73315,232.88937,287.99798,267.35859,357.82215,268.40521,297.01643,284.96686,269.68994,354.58508,237.02954,407.86644,297.028,254.89065,357.3281,262.47597,245.80988,285.17895,305.95637,266.88116,304.77354,348.60656,319.84547,326.01094,306.12654,288.69112,424.79766,276.19543,360.23373,279.74655,279.88088,261.24945,322.07837,242.56785,258.74583,386.46832,341.67906,283.39961,256.63716,274.29231,318.60522,264.69043,263.40958,308.11361,288.85526,229.44971,441.50505,245.15671,293.45448,454.86112,272.72845,388.52171,362.54474,198.36423,280.41734,180.79525,194.91247,197.31241,155.13817,311.1012,341.98483,351.36122,226.08334,200.49206,184.32307,265.89051,254.43546,232.67415,204.54095,224.34289,254.32441,295.97847,370.55454,257.5428,328.84244,244.76886,306.5122,305.32643
IGF2BP2-AS1,26.91905,22.53042,38.35328,33.36402,28.21649,30.13401,22.69897,16.4813,38.21614,24.09877,25.95881,22.48598,25.37232,22.54145,22.13893,29.18546,34.28224,27.96984,31.91848,60.41679,41.58215,36.4861,23.54848,26.926,28.94272,26.63732,34.17915,26.00919,23.60209,31.705,24.25173,19.71933,28.87342,20.59616,30.21789,28.63397,27.17424,33.41223,36.05111,25.60625,29.30237,25.62533,27.89061,36.8688,48.89819,33.64739,35.42141,32.3988,30.68681,19.11846,23.01649,29.51835,66.99318,26.77489,26.94654,26.15555,22.86012,23.92454,30.74843,28.22412,18.02222,37.46765,72.26207,35.97293,29.64963,31.15855,22.91482,27.30008,17.12214,22.29655,26.46129,5.28432,52.18098,27.81275,13.77997,63.59172,30.13512,42.92033,44.81893,23.65726,15.41125,27.96695,10.88953,18.93095,32.83975,12.76044,35.32145,18.97085,23.01735,22.99127,27.05769,25.95805,23.17602,28.35722,26.56807,38.69304,27.66666,55.37376,29.25572,28.65448,40.01954,24.80926,30.36963,41.02074
INE1,86.83574,68.98182,123.57183,89.74572,81.96434,47.7369,78.29595,60.87416,81.65175,114.47419,92.45477,110.21064,81.85021,116.95123,88.57342,84.23413,101.98904,78.90693,89.49587,91.03559,76.33581,81.24863,114.45846,93.46422,101.10621,131.14292,95.51534,93.75014,115.92138,99.50098,154.03419,127.29381,105.89333,89.47475,147.33877,79.51954,99.9691,106.74269,92.60048,83.15307,99.20763,81.57498,122.86004,86.03634,117.5896,95.14573,116.98553,64.02907,106.48396,79.99726,82.66118,106.75217,98.23325,88.41665,93.0245,99.24984,128.01308,79.74045,102.42649,98.51254,87.71909,72.3434,92.74769,63.4501,104.42075,111.42582,90.30664,95.86342,69.84813,90.41286,76.33347,46.16551,123.37109,70.94957,103.42296,89.99932,85.174,99.18157,101.77459,64.31999,75.08048,71.77386,46.48781,59.80041,84.4313,96.45685,49.61211,54.60756,108.81517,121.05914,86.63245,108.43422,31.88705,95.1933,59.63669,119.73283,47.8894,112.19243,91.93223,86.90517,87.92101,93.56403,72.43021,99.87138
JMJD1C-AS1,244.96318,233.03123,344.6364,267.15328,262.59934,290.57584,254.18606,221.2909,256.22172,323.6745,223.56002,303.6149,247.44362,226.80171,279.92529,253.86327,263.01474,246.79752,235.74736,301.27272,262.34635,290.01591,203.36953,234.4622,245.55772,231.74435,251.64467,237.43668,252.81789,261.416,341.41422,221.75741,256.89022,215.26787,278.98069,265.37027,238.51054,367.7175,255.55604,250.28786,249.90392,234.49888,248.46187,211.14247,292.50234,251.61452,275.5417,227.52358,292.09871,245.21912,254.5832,309.95527,401.41519,267.32052,282.38984,235.96644,263.64306,223.38689,286.38637,279.51552,226.15517,310.90106,458.22277,310.76457,251.88064,242.20991,239.75905,255.32172,199.1003,279.69422,229.26357,194.70452,269.21618,276.58765,179.15772,508.40918,272.86286,400.82698,312.06508,253.05473,242.32644,248.78468,204.50368,228.96716,264.43127,279.14372,297.6744,272.2845,236.56977,195.08353,247.38873,289.32962,333.48576,258.90513,234.8342,278.11207,269.04092,306.05391,322.27185,271.90957,352.58046,288.40458,397.34772,311.61768
JPX,86.30941,71.78112,60.90984,88.27808,81.60896,69.89558,75.97989,56.89077,59.73483,79.2009,85.58331,89.14719,85.08514,107.68885,95.45862,163.32752,107.70741,83.69107,101.48475,79.28234,58.19841,89.49925,163.40039,100.5071,111.80894,233.17423,72.79137,91.08022,106.23545,66.41676,34.89421,205.20896,115.69141,101.43068,75.18702,69.55691,98.18252,105.00247,82.54165,82.04362,51.85619,95.48012,118.49969,99.73258,46.82265,73.67604,81.79922,54.7947,66.97861,71.09239,73.36163,79.84555,42.47776,84.1246,39.19341,120.66973,112.54821,115.1175,90.75343,76.77651,125.78191,67.39252,42.06386,48.93465,102.91481,52.5713,174.67234,101.96848,91.08085,48.45782,102.15581,69.90599,36.86325,71.98257,61.47618,15.38634,64.79322,74.93262,81.52981,77.67516,37.55791,73.02731,31.44466,40.50998,83.48537,44.615,22.91683,37.28061,139.67727,149.82058,101.94729,123.68688,31.39198,96.63423,63.3108,59.24365,69.18461,67.13502,39.46077,63.06306,22.57507,49.30031,45.22246,42.36443
KCNQ1DN,107.19123,88.61878,138.80557,112.55058,111.28495,125.48756,103.23725,73.07586,128.72263,113.02775,92.04518,93.19632,98.39374,84.60697,77.69595,101.78684,107.16231,94.1374,96.97321,153.89667,86.30634,117.43468,99.54745,97.02402,66.97172,99.26068,116.16737,109.70078,103.18209,109.79227,129.3617,90.84551,95.90519,78.74569,121.36367,104.74792,97.98463,128.94116,117.84579,117.71386,118.00984,91.60332,90.43912,76.85098,152.89386,104.59644,123.91526,109.24148,107.75823,102.52919,78.88944,109.51698,182.19153,99.41585,109.68938,113.6495,99.21983,81.06455,98.83972,106.30643,91.42404,131.9212,231.18793,135.41551,101.02007,125.12371,94.43345,103.31242,83.85188,116.13539,81.36678,82.84507,152.80086,121.1596,94.49449,274.13744,128.92951,162.23196,143.98213,99.13851,129.71696,117.49304,89.43447,78.16235,104.61927,122.76258,113.41027,115.21827,107.99469,80.38685,101.82991,109.25524,84.8232,118.23738,94.76544,123.15345,103.43314,153.42157,151.09881,91.69367,161.82438,122.92593,130.81857,145.34536
KCTD21-AS1,87.87283,53.09126,88.45235,77.36081,60.5328,68.15394,71.94615,59.99234,87.71099,68.58382,55.92771,61.02957,60.68043,55.60325,59.06576,68.88589,57.58877,54.38987,56.24594,95.5474,64.14526,58.17837,54.67821,51.10581,67.86449,60.54163,72.30059,48.31646,56.20374,70.05533,69.10214,46.81192,90.76848,55.18042,64.12049,55.15179,62.41307,84.59645,72.51281,70.58128,56.06155,56.68087,49.41415,50.32908,79.86045,69.10597,89.62255,76.40696,61.30217,57.14674,58.76743,73.1556,99.21984,74.05745,64.68011,60.86491,71.16952,60.73821,65.72644,63.00035,82.34084,74.14325,151.6302,47.62963,51.82646,71.15758,68.3635,58.81064,55.67877,78.80256,74.6934,41.00029,119.49928,74.88753,81.66955,160.77134,80.67372,127.01867,110.23877,60.57223,84.19237,74.25572,63.7126,59.77351,78.61901,75.2123,71.90278,75.94918,78.95369,68.37321,57.14518,75.49167,67.49976,59.81852,56.65221,69.05399,64.63113,82.79561,98.87439,79.90836,75.80292,73.55449,75.90563,109.03344
KIAA0087,40.20933,59.41682,84.48807,68.01683,56.97086,55.77933,57.76125,48.56925,82.34991,86.24487,56.70342,64.07259,73.16753,48.47322,49.83414,68.64982,60.62857,68.04845,52.75492,99.42304,84.93561,63.44336,50.63068,70.36107,52.57143,53.75296,59.26135,59.68666,68.75214,58.6975,78.15694,47.3245,63.91194,55.05029,67.88446,78.63394,46.82436,80.00471,57.80886,65.22879,78.15509,57.51899,56.21739,54.92065,87.01668,77.47501,73.91157,68.71808,61.76921,64.92921,46.90953,62.89398,105.72989,57.90808,68.64814,65.50322,71.10134,47.44725,66.34871,65.0163,48.83595,80.48482,175.30345,109.69723,65.98582,67.91815,47.74198,64.88737,47.25634,77.87944,62.10126,54.11661,89.33777,71.13474,67.43567,131.29084,53.54629,101.90307,57.25625,48.15314,82.2614,78.28697,60.70491,67.45504,60.95267,63.5955,88.09609,75.90338,67.0359,47.38579,39.17113,55.87415,86.08918,86.07212,56.64997,78.49585,70.75547,119.77793,80.70432,68.02073,92.24915,60.98842,91.22769,95.58499
KIAA1656,16.4836,23.24408,39.09901,33.69226,32.06625,20.90024,25.90425,17.93728,32.1249,39.65536,33.02589,24.28571,33.148,22.49262,25.27164,26.43545,34.83383,26.23523,35.03789,43.09992,37.93223,28.17467,32.02484,30.67162,23.88688,31.4769,29.22703,20.05614,29.28143,31.22417,42.152,19.68995,27.86078,20.50627,33.12565,32.19389,26.4616,37.11041,35.2762,38.67772,31.83595,27.22384,20.73246,34.21067,54.80256,36.44435,31.71009,23.03628,32.07983,22.54914,20.75138,23.65459,59.166,26.61568,24.42652,25.88078,33.76744,26.69237,37.64247,29.94451,29.37719,45.50443,82.9094,21.2514,24.62501,35.76159,18.25813,25.44819,27.22839,35.37623,26.08962,27.74619,74.4947,32.95636,19.76574,94.47778,33.41011,53.10767,54.8538,28.53191,28.26027,44.45681,21.26508,22.58564,29.59154,52.96696,26.29197,18.91626,31.50375,32.85123,28.6198,32.4946,35.15989,19.30039,23.23454,42.91014,41.60836,41.02943,40.25727,24.51478,46.34581,36.37649,33.84912,39.05377
KIF25-AS1,71.37114,67.7227,93.86521,83.56409,64.14313,70.43818,69.99058,55.78735,99.666,93.4523,68.52805,76.85482,77.62513,65.15436,49.57747,79.48961,71.18383,77.775,71.5726,101.74823,98.87072,84.84303,61.87359,74.41408,69.39404,77.84745,84.43041,62.42078,76.65885,77.00272,88.33489,64.44569,65.8698,73.48374,76.43568,71.69995,68.11021,106.59769,67.54711,74.68379,83.40725,65.66666,64.23331,58.27603,101.06895,82.12771,90.64734,89.38289,73.56181,90.00182,49.77671,79.98489,148.77863,68.46651,69.46137,77.73292,64.2027,63.37038,67.66626,70.85043,55.44478,105.72018,198.55609,84.5268,64.56815,77.99164,63.7227,70.09217,60.55817,86.5182,75.54836,57.67645,142.31457,85.26958,72.51401,309.69097,72.17802,112.42933,100.41191,64.46916,68.29443,79.04943,77.00015,53.56259,68.42505,135.30687,60.61513,91.24906,78.48271,70.0412,40.8502,76.18777,73.01325,69.42731,76.35208,84.50138,72.19101,108.29881,102.98752,62.1303,108.97582,79.46461,80.89979,81.20592
KIRREL3-AS3,108.78997,102.14753,123.94211,111.10572,110.7202,135.16258,107.90597,116.76688,130.74324,126.03044,97.54308,136.5739,127.53516,95.43073,113.14973,130.02569,108.15203,132.34875,99.23255,160.80567,124.54881,148.64883,95.33588,118.80245,120.17615,92.42676,122.41233,109.63362,120.06099,131.98632,124.10822,92.96704,111.66933,106.65035,97.40452,107.09899,98.96871,127.01845,121.07594,118.11909,133.92993,104.95749,102.70537,105.04952,116.55579,135.16354,121.45565,124.82293,127.60527,124.95292,97.32857,134.94608,185.03249,140.80894,89.74259,121.06775,116.17587,97.56677,122.38868,115.92151,101.39153,135.96305,229.81674,160.26841,109.21435,107.64852,101.45823,118.97097,104.42994,130.73541,119.63844,113.18653,76.2589,111.86358,103.82856,178.80602,106.86333,141.10983,129.68235,104.91011,110.71639,96.47138,109.21987,88.79815,83.54555,104.83948,103.97448,104.431,119.14346,92.90603,87.34349,89.54363,123.20834,96.12426,102.93949,126.37655,106.45021,129.194,122.86522,116.64594,133.24515,122.25799,116.05725,106.15359
KLF3-AS1,125.73902,116.22568,98.72652,142.54715,104.45515,99.94236,98.5347,130.80833,136.47668,92.70119,139.20708,92.00868,94.00813,118.29697,118.66779,86.87608,141.3229,94.191,92.46214,118.12115,95.47327,183.4996,152.12287,111.66756,81.19836,172.25581,158.73497,122.8218,187.34341,178.01909,137.29225,242.56119,107.10155,93.45314,163.85839,127.43024,124.73276,109.62373,133.3808,153.96308,137.57183,117.15961,101.50933,103.12421,144.37951,150.42898,132.34428,98.65465,106.78089,139.8966,168.82964,114.74177,165.86538,90.21453,129.40345,115.05035,102.53105,173.24161,139.65945,202.3708,146.78461,143.4533,97.52592,103.75934,220.30078,137.70534,96.78207,98.35768,186.72031,106.20883,69.414,133.36601,176.518,136.88853,131.6139,116.25714,148.39726,132.00356,142.6085,101.52477,90.39885,113.65601,114.8924,106.928,181.84011,203.02653,100.67932,137.59055,204.5162,182.27594,219.41193,198.95057,68.9137,128.28435,84.50535,155.86592,83.96593,195.28582,208.50314,113.8818,121.06528,178.88825,137.61556,147.39353
KLHL30-AS1,32.54067,38.87382,44.44242,43.14132,33.45415,38.04825,33.38301,44.62191,49.17009,49.74285,29.78996,25.95845,34.32365,31.37064,33.3744,28.18699,36.95973,45.90121,41.4711,67.57548,58.10606,51.48151,32.68604,39.78585,35.31077,30.20204,58.34004,35.67093,28.87432,40.26872,30.61165,29.58441,36.11354,39.5475,46.36473,41.84431,26.24313,34.61411,41.1538,27.44903,57.66586,31.61094,28.34131,40.35986,50.94329,48.19831,44.18123,36.03654,35.60523,36.99994,20.79507,25.68235,65.07336,35.18638,32.63071,30.84129,33.3133,28.79032,38.98583,31.85251,28.00808,50.02011,101.31967,63.7713,34.86175,42.74439,27.05753,28.34277,27.33275,43.14075,28.2092,36.15955,40.15584,31.9208,33.17561,127.66216,18.20567,75.44403,73.21872,31.57466,32.30743,37.72663,31.55994,41.52879,45.36465,65.21628,59.97156,31.99069,34.09209,20.09659,25.56523,33.93951,65.14348,32.58888,32.8515,48.79031,46.85714,61.06504,64.93958,46.24765,45.399,26.09983,52.97443,58.41276
KRTAP5-AS1,48.67058,55.52439,65.87753,47.70183,55.64103,38.69016,53.10834,43.22565,76.43985,71.69461,44.91362,46.99992,65.65783,44.12831,51.82349,57.93258,57.8174,49.37973,51.41332,62.30499,41.08418,65.34397,39.2304,55.38272,49.48816,44.75142,41.37712,27.26765,35.68836,50.20162,69.67693,58.36462,45.74936,33.25544,41.84836,47.83178,49.71731,67.38888,61.58146,55.99849,52.51976,47.21723,45.42351,55.75675,67.52934,48.12274,54.27865,53.40182,51.49256,50.14776,48.26246,52.26658,111.38071,54.32577,57.22216,34.41029,51.34999,56.61048,56.88926,53.60106,46.57712,81.72426,129.12562,45.98434,54.50209,74.03455,37.13468,55.82934,45.77515,48.36776,41.30145,31.21758,83.95685,52.49123,38.2666,220.84602,36.28207,101.13544,71.88872,39.10422,34.58032,48.83547,64.66186,53.86426,49.98754,57.45004,72.85929,52.05692,49.81995,18.37996,33.51259,63.79172,56.29797,45.99658,33.49419,56.36577,41.83874,144.90277,79.97537,62.48476,96.3048,35.68844,55.32608,61.59149
KTN1-AS1,110.43637,100.08111,115.88961,120.83717,131.58937,98.54665,101.64365,110.38647,94.07188,137.93793,91.07677,115.73318,108.21576,85.39567,92.08091,103.95385,99.6799,105.52754,107.03967,141.60955,127.87428,115.22571,98.90543,125.63907,110.79336,111.68248,127.9519,113.67489,94.88288,101.35787,102.94767,93.47566,130.42313,111.72134,111.63696,145.26867,90.25214,124.03796,127.13877,94.70478,155.31371,85.5135,94.55747,99.58062,128.85447,132.95846,126.05537,121.27857,87.66381,116.16555,111.61022,89.60901,154.64553,113.52582,110.34962,119.22106,105.03945,121.35302,103.48498,125.625,93.31902,136.79386,189.68211,116.48169,106.67133,122.24387,84.07728,116.05021,110.60531,135.78209,111.52855,125.45951,176.17243,98.44203,70.23803,181.14668,123.06691,154.71981,133.57372,110.84242,136.7488,99.41494,94.14061,91.37529,104.92517,96.79599,151.90045,105.63149,104.62076,107.26908,64.92036,104.65509,137.24583,72.97455,84.76255,102.21769,116.24326,151.09042,127.58533,107.31709,128.51814,102.3244,109.93175,134.70728
KU-MEL-3,7.8377,14.67562,28.48632,23.43391,18.03298,6.74661,19.42548,5.24784,25.8183,22.32995,10.54121,17.22067,18.54437,13.23147,14.00158,24.3923,22.46614,22.57002,19.37375,30.96058,18.03588,20.93204,15.77445,14.49954,10.55554,22.67433,20.92798,12.15949,27.58617,25.30671,23.00314,20.32459,18.2812,10.67517,26.11116,25.02997,8.90929,27.28504,24.80187,20.87861,19.92149,14.81655,11.44418,20.76143,40.57946,28.03716,19.47282,23.30615,16.61794,26.88835,13.52717,18.94632,45.11853,20.82395,15.25308,23.77907,17.24697,11.11238,27.0408,27.79039,14.28949,34.50254,81.84654,11.08053,16.85086,19.67929,3.28446,23.89649,20.64431,28.24605,16.7303,13.10709,50.41341,20.48054,15.83635,113.42952,24.197,59.61768,49.37459,20.26761,24.66553,23.00878,16.70588,18.10185,29.14272,32.58694,21.58513,21.66337,30.63392,24.68122,18.21339,25.26313,22.73853,22.59266,12.85106,27.11254,27.96715,29.36463,34.30027,24.53998,29.63494,23.88013,28.5939,20.50347
LCA10,117.59521,111.37,122.68801,136.85986,120.58556,124.64376,128.71486,120.07064,105.43707,129.92128,103.41859,124.25949,115.10979,111.04855,81.86556,96.95562,108.55533,101.76683,83.52035,132.05684,121.7407,122.45703,101.07594,107.99937,102.64114,89.2484,105.8138,78.47611,103.64617,100.23326,121.65312,97.74388,130.83969,85.80095,99.15048,128.28606,92.12018,121.33645,111.64244,97.1491,138.383,88.402,94.07123,91.0129,129.23687,106.57155,137.52442,113.44867,93.37115,145.1195,108.30425,99.92019,163.40683,113.74182,125.98141,92.14231,112.67443,87.49981,111.06317,123.04347,105.70443,117.27776,223.8914,91.27814,114.49607,121.79796,112.27513,102.29448,94.99809,120.68066,111.57257,133.06899,154.95835,114.38489,109.38724,197.93648,103.14364,152.47833,124.59555,102.69412,116.52479,116.09019,118.27697,103.24109,95.23893,126.16776,116.61568,122.55793,107.24943,83.07534,85.22246,90.54262,151.10696,93.81532,86.03966,88.96113,96.6232,110.0625,103.34341,92.10748,120.94794,130.15874,122.3324,140.5179
LCAL1,39.9366,26.99815,35.06219,12.75325,16.75375,27.44792,29.96787,23.93765,16.80467,31.066,19.50919,17.50239,37.56729,9.0049,25.51619,14.64309,25.20984,18.68693,27.92698,26.41777,33.02601,30.08815,25.06506,23.96707,20.40977,21.54793,18.57227,19.87509,17.10915,14.59671,22.66604,17.61874,26.37716,12.06308,32.74631,31.30956,24.83101,42.07202,28.07274,26.27667,37.16479,27.41844,33.05145,39.5651,58.35622,46.30375,31.4616,46.12647,27.59742,29.22769,24.28177,27.29573,64.65715,34.48737,24.97535,40.70848,46.24926,21.89676,44.21514,32.67742,28.82799,46.51665,79.94038,19.19279,31.38982,11.23792,14.7678,35.98262,14.87441,19.3878,35.17739,12.95263,33.40034,25.43331,22.68096,52.67954,13.21814,46.46222,20.46922,9.19481,32.54798,44.45215,53.68568,17.36431,23.61078,24.27953,28.98997,22.72359,28.52725,11.09107,0.05416,33.45262,17.37771,16.58302,0.02264,42.57298,21.06626,27.11562,40.12303,27.66759,48.17517,15.98438,27.11446,40.66488
